Fault_type,Va,Vb,Vc,Ia,Ib,Ic
0,-199.45843652170367,-241.63060040038278,558.8749162388143,-297.6537175966439,1.8331195507655025,31.303598614785717
1,-34.85652722275677,414.8660028014844,-364.60819687109876,451.9851027136847,-195.69332020160408,50.05351259577927
2,-13.439702881139787,347.5621659963661,-220.3132198762181,576.8717624685205,-196.1045712408705,-438.454747869978
2,-168.9085665149058,-130.0213236670713,331.5388372619126,-439.1306937981862,525.728000352649,31.185063599433615
0,389.46066403347135,-534.5907759194297,148.35875001234902,-197.9164547364661,30.890394741766556,-3.7197808009440365
2,-13.350436593048016,347.5294560124332,-220.3548625760402,577.0542293916939,-196.27138166669423,-438.48981981283265
1,-375.7948039990631,201.00575197939014,230.26753396795246,-64.53712531791975,398.3583698941143,60.54735062827843
2,-111.25674191684092,-177.36852687249078,328.1568485647922,-478.9806572929757,471.67506521625995,158.77162352767778
1,394.64940318432764,124.66412180189874,-445.1483845623167,416.09773577131,-498.3408903104711,10.916849607138289
2,382.6833592983011,-4.942798577646421,-219.17475612285835,262.47144053212253,-550.2773376650597,472.34818302478516
3,611.0034794672514,-480.1442557434393,25.40002171803158,48.263253195273435,36.621116384634085,-4.801001735795445
1,-122.91945115449383,-376.72904618278443,516.192408281778,-380.27734962307403,473.82286307323335,17.338709687270722
2,-233.20505671048448,-64.5910908644821,323.98903537684527,-371.8429673068732,587.2478739647447,-144.817738836083
2,-246.88029060263779,-47.956558550019594,319.94592839540024,-352.1441435718485,584.835415169668,-169.27523841908226
1,159.87185607967243,355.5741284400581,-487.99808001584256,524.067773096833,-389.65319107452143,35.773516014161466
2,248.28607020268745,180.92046476951893,-278.979742666143,490.0030696331571,-492.74827632806614,76.67010411656206
3,672.930196669957,-397.27220537977803,-98.1466379549465,43.348178308777406,41.58373206488646,-4.478219511604202
1,31.682393508874828,470.93450275821573,-366.8122809305953,341.1583316873786,-314.4299086721945,49.30302172260032
1,-295.46940101147334,-119.18057909402725,534.2393136122446,-395.7855362886453,551.1259349636797,40.859392458884784
1,332.7866110688716,-286.85272148752773,73.27637262339445,51.94502752458254,32.408965289540404,-4.388822328921854
1,-390.7897772702901,193.61630526340033,217.75525055314594,-192.11252668621427,242.05523802536743,60.371253049749
0,-300.7079796708703,-92.42039190758327,534.4656243710446,-239.5633501900303,0.06319594923602523,40.06765779349504
0,-104.17206397958708,-350.8463685987097,550.4606288070747,-327.3447364309475,4.710498536355622,23.898166455470964
1,176.53110835365655,-376.4538185955957,277.8564854488467,-136.40576624084247,228.4672736540096,0.17224679872357385
0,390.1638236638338,-534.9130068736031,147.6450785039362,-198.41898305837947,31.071186066732636,-3.6959430560688062
2,-346.2742203806824,264.7127673344212,118.60537146835246,142.1706151010685,460.8337026807855,-698.8868426013123
0,-76.21569289512011,-377.18893074773956,544.4342578543485,-331.84590734399006,5.715312419303505,21.801265926227167
1,-311.9234775369078,321.17212662291547,22.585127541349067,130.49149131776045,223.1802940853752,62.513269268066885
2,338.383651636815,74.08078729146902,-254.81248822101838,368.4263323848644,-547.8585381397677,320.3933819669778
1,-268.8300868335368,360.8745970255924,-29.190422568145813,23.19990155377281,13.104109832330437,61.55663486081234
1,231.71926154391636,426.51309346202515,-486.02698828999155,469.32202854591264,-439.9786471596241,35.781637455452795
1,-196.60455145923774,-222.62898039367508,559.5391947274577,-448.2138116902586,509.82980538427796,30.052620837981785
1,329.9411415774339,-289.1246730855808,77.57593859481217,48.813274042459895,35.73592559425291,-4.401882795406408
1,-126.43465996397103,-271.74585684504456,548.629779336072,-456.19226087042125,462.3717257514229,23.42694096428221
0,359.56885412349845,162.16194613210288,-482.9229624306623,310.1187438418267,50.84604138686244,16.9851246487519
2,-199.8357343753889,373.62092242234314,-95.48076749025493,467.14916716066125,109.46080747891467,-689.4119696008929
1,434.98905322977504,-129.17093516343027,-181.05832086553755,136.09770799141722,-347.6892918005641,-3.4400892340964404
3,-613.63118181886,467.47859203064814,149.35711255452657,26.814962282170576,9.361347754882473,61.44005256469923
2,-301.07006076484043,332.37727677821675,21.99080555443483,303.4083843159541,320.3094223491482,-738.9962784227175
0,-376.5087721975428,62.735434830515146,475.2029566254754,-164.5731586498853,-0.16173383989047352,47.75847573744559
0,-24.81550928479767,-422.2480455350007,526.1730706062825,-338.115515193637,7.535977044721065,18.434653045495303
2,-307.3439335416987,326.5465821238792,32.20731344333109,285.74504842472163,337.3808690191351,-736.825364379478
1,459.34140146640203,175.13608441447775,-441.6016350279333,474.8461901094306,-426.85598137251645,10.631994656685062
3,692.2818096718785,-340.61240044700054,-164.33870193908098,40.30497029616061,43.975337332596276,-3.375720094247548
1,461.6378065342566,169.6072751187864,-438.4697999607402,473.5499295305247,-425.1905373779399,10.244237826126703
3,255.1528325024227,-550.3590389247886,371.2888957337039,57.92872591505936,19.362551516818957,4.504204268571037
0,92.23513927146521,-502.3151705168116,465.86638643127134,-335.24756589156704,12.644317249254385,10.695867913816134
0,-36.310894213184696,573.7418282557787,-412.1831271952407,405.43061710080667,38.09259814784944,46.629715683795325
2,-350.8664612146645,247.72157371610513,137.49231930110682,106.89388373901139,484.9071470385043,-681.2691024336457
2,-168.91105080809965,-130.0190866650917,331.53880657458774,-439.12890532745604,525.7286627592675,31.18167451213302
1,256.22811876726473,-325.51277200244783,231.85960123330767,-236.3032346304795,28.623173249144926,-1.8966574149965112
1,-268.4705212070403,361.27485584610866,-29.83513115959122,23.196435444546484,13.17419835136997,61.46862343257431
2,183.65686656910137,237.27001088787313,-278.12248516475483,539.6956494457497,-433.92216287702064,-71.06075731287913
0,-355.76801176729526,588.0217392773776,-51.071151514577195,241.61679818748382,17.755095313217303,61.438215145561806
2,263.68695040942305,-303.422529483166,143.07906658872952,-393.6741009759522,-59.90736834386351,743.5687042157429
2,-80.42453091231008,-199.60643192462135,323.5833247465467,-493.0825965380111,439.32539169002695,221.44536099941487
0,375.80402931038003,-542.0678823122864,171.10051625337886,-211.30743532697272,29.817645731829234,-3.1488834217794732
0,-404.72430174932066,528.5296088146424,63.35375307229522,171.18140246786075,12.693722919420612,61.968048334596844
1,-77.29441204195241,-297.56682634450283,530.5171954585944,-451.35920036732625,422.1656196248291,19.404648332649316
2,287.68255726084493,139.32864513472782,-273.0081261629221,448.18731296305185,-520.8894127433442,172.67298739257694
3,257.587587539076,418.50867983054445,-499.417226626516,13.265153887214506,45.74755605218169,32.23629257599631
1,-269.2495954041744,360.44840306620875,-28.47444620558037,23.244321451639244,13.061292738826612,61.55096175232463
2,229.79559472021924,198.2016624294062,-279.7742239332818,506.54721632908803,-474.3909494909813,29.11320002071232
1,-195.726521933658,396.2967533542128,-181.80946395815624,308.95906345008467,19.826398144442194,58.96671299416848
2,-34.78257938191153,-227.72615689963294,312.5090818319806,-505.4616468776833,387.8759998343008,307.01507247567156
1,-371.72787130304675,36.79624313292521,423.4247869574102,-262.5005612541926,522.7297333196051,52.619880866419805
1,-269.4978399046129,360.564350057605,-28.38128721817965,22.99416953871249,13.373875459569163,61.48784404665946
2,-252.12145375827043,361.0071671991012,-42.59907630929908,398.44018616261366,207.77660161348552,-723.2596806879927
2,-228.54210592995025,-69.53031752428052,324.71057287281445,-378.1168441147308,572.487960463618,-116.44715810608017
2,127.29252265082822,276.90095909192365,-268.84508131314414,566.1879422750266,-371.672486399319,-190.7585682935194
2,37.21413826391267,-264.85934990716237,288.5630534919847,-511.9303136193913,325.13772449866633,399.24951945363904
2,-228.53965206879133,-69.5335562082292,324.71152595030736,-378.11524097302464,572.4947228132283,-116.45837154081323
2,-196.61177275845571,-103.5994160647721,329.87282711690756,-413.9202296206568,549.0719068074093,-35.1475914024919
1,-311.7776642971009,321.4639471179917,22.734085374145117,131.51638181897061,222.79927973245458,62.241148211556215
2,-196.61204590452544,-103.59910410862665,329.87276456197617,-413.92043959935404,549.0712502028927,-35.14642648183481
0,144.86051408487106,-527.9963856375214,428.25682493118217,-325.71390949007446,15.184222110711385,7.820409498297398
1,468.6844325519184,146.75572007995612,-423.58209098841627,463.3283966110385,-413.1411685512606,8.623434845386871
1,269.46567245269705,406.5145675742982,-498.10635085961087,485.6276038366615,-454.85825995425404,32.612232081772085
0,-354.47046624863043,13.295773077585523,498.39310481214926,-190.56646084182228,-0.2123442197870844,45.17966861603035
1,478.31709050967925,-26.41988280313209,-275.9577505176887,350.87272405721836,-287.37745735824984,-0.1935291876615004
1,118.66464735539913,375.12754226840025,-470.5628013964074,517.3427716651047,-349.1855900233555,39.06683746764972
1,222.53603575407686,-335.6442915183364,277.57300597427275,-273.8501052131183,79.16510843951059,-0.34879853852872245
2,289.77287584583576,137.18963555664385,-272.75206876380634,444.11271012170977,-520.3410183916096,177.66643792499357
1,256.5620153434111,-325.3104934512764,230.50311642984346,-235.5237626658842,28.70843234961363,-1.8472699827642955
2,412.5300481496386,-173.7680007786427,-91.52190960848255,-31.69355671131597,-437.25499070219837,735.5237165300017
1,-283.1873152468737,348.16305210651615,-6.3768855789388255,1.4594049154851483,35.962131458961544,61.78110439502363
2,411.98522788156254,-164.83611717577972,-99.09783230840625,-8.529205208365653,-450.57020697260543,720.6514876158107
3,622.4208738445124,13.548644268379565,-426.36528027629294,25.318988672784577,50.51641798992961,8.993405904720259
0,-301.2789173051284,-90.78083135782767,534.1809716964359,-239.71082553272987,-0.00417824989484572,40.088478343882805
2,-38.37665065742797,355.82922103502443,-207.8994097262933,571.0767694683129,-160.63708417677017,-477.32773877720297
1,1.3924322081184712,409.5774885860465,-395.17070220801895,471.8045473419298,-232.2148760608743,47.810664157249605
0,-300.43673448997464,-92.53387418217648,534.6593475514169,-240.46291901405374,-0.011770106654591217,40.15615536366863
1,-240.34199313193432,376.64891816664465,-114.79921156815428,250.19481414917504,91.28933588649608,60.70722762548985
0,104.66709516302723,-508.9740857025398,457.6827089345154,-333.43585691020974,13.268614696315034,9.980689555179993
3,610.4645414888558,35.4343535951673,-436.4837027231781,24.44158255248747,50.60625028767133,10.10612353083328
2,120.45566687674744,-292.4001020459024,247.07513817588222,-493.2359576748902,181.7305606307902,563.076211618213
1,-255.85955050287765,-305.7160619967569,558.2153140263655,-432.3285023714397,520.5979811750706,28.415728325076067
1,-383.69668969996604,145.2740508023158,305.3853533876727,-138.29798835833998,452.440847398671,58.393458473865785
1,-263.20609016283873,-159.8280923394772,549.8016562749262,-417.3544485605735,556.1334785420589,37.053573742881625
2,-54.535735291306636,-215.95870184337497,317.6626250068022,-500.5357620961322,408.27932278477545,273.0571636625555
1,329.61997746780884,-289.53911867122576,78.20299619108812,47.93774129732278,36.68704914828245,-4.433421141328978
3,420.8858068688302,-557.1188475725576,245.58004108663192,55.28014756609322,26.286767738732546,-0.9548239982141311
1,469.452535629334,143.69694729517977,-421.4498990690723,461.9795646699431,-411.5247735909948,8.374530943387079
1,251.41495175103913,-343.6936821181271,188.9420549242556,-51.63865186164681,140.83934716254151,-2.686364677544354
1,49.4752586573969,470.55761234878787,-380.6211291963911,354.4696600544039,-327.8293047360994,48.375445478670116
2,-352.8039271105954,236.27002230097798,149.30120083878984,81.62885586663575,500.5322293405302,-666.5092475412961
1,114.12437924138251,-345.3769797092349,397.50020515049766,-366.8932910259705,223.64245663362,5.531267992088733
2,219.51384001329052,-306.5074776262043,180.9662687096991,-435.1613943605741,23.566326939554912,691.1764393177623
1,-294.6736708420448,-120.00594660877138,534.4795186475114,-394.97407087419293,549.946755448091,40.55787750248236
2,-355.0893113283328,210.76213699090573,173.99082259935037,34.33733615337073,527.4865448721916,-635.8423748018985
2,403.8703320387245,-195.9494035966007,-64.74701979897873,-72.89276653559523,-401.2616494847144,745.6573586344994
2,26.77363481702562,-259.0527588010745,291.65735560032226,-511.108949078789,307.22647968477685,421.8359339613774
1,-229.14604821946875,-195.4362298141439,557.8788304600844,-435.06234558317016,558.1479411993578,33.126082659363036
1,-248.28454048498674,-174.969251755763,554.1291072873088,-428.02660489390973,537.225226669852,35.276633738278164
0,159.1127742450049,425.2528564480047,-497.7742945300805,398.202375245496,45.96990864440464,33.189900022347494
1,-195.5559318216961,396.19508263434983,-182.7314587318799,307.77298051953807,20.29919755047549,58.9400820799809
2,338.4251074908519,74.01476243142324,-254.7862446568626,368.44423352528213,-547.8940315303151,320.41529231864797
2,-355.0034054049188,210.8365589337869,173.85578833761363,34.25193460816877,557.6333779360142,-675.6790174528172
1,-383.6750658835288,113.76388903469936,343.10614227696414,-176.53981447992282,476.83970166701886,56.865068729598896
0,-324.63716526593254,-48.7329581638252,521.0234117386179,-220.12357808677842,-0.12301525437371552,42.38597535212699
1,-96.6597491493875,452.69362335145644,-248.4129015643059,225.08865004238314,-196.48303943813204,55.92136828682776
3,125.61899008271489,-517.7678892229285,445.054088690919,58.79748237375031,14.768729638351003,9.373206695033392
1,-6.5511756642393735,469.11944713259373,-334.78569158703135,309.2032093332039,-282.3814580283545,51.68646438268526
2,-62.93965233466952,362.70537879487506,-194.53571651590525,563.1858978380274,-124.54605780690684,-514.0847831318042
2,-353.8077782557601,229.81904299770002,155.88384210936223,71.25936775747917,507.01728393617697,-660.5469108764042
2,160.97272752120733,-300.8779558556873,222.46297830493464,-476.7201571901398,116.54043748170298,626.2926849704309
2,-354.9349674695608,210.68583804606936,173.9365237385909,34.152480237739056,558.3646709747575,-676.5086501311479
3,-46.67094252977266,-443.2806645823155,515.2459834467691,58.47824171783134,9.154947074453084,17.26187851102199
2,297.6288618733558,-295.6505027778384,109.12360360647752,-349.790238553811,-126.2436589835145,769.8825764477484
1,-416.8133214885428,-44.62438911053677,452.07179950955884,-378.8143833046021,447.4247679615743,50.275245995521686
0,424.56561661734395,-509.2068615866716,82.38643282724325,-159.284825987173,33.99134959603566,-4.447632173633622
3,367.5731540134037,-560.0267619193327,290.5751287303144,56.32269280228458,23.904575035053348,0.7389101418107913
1,-415.19726390076124,123.35331695995762,300.16472358974187,-260.4204830646088,316.01105516459046,58.24422956151193
0,492.85357251575437,-195.71874032687137,-297.02479023317426,112.84817789955862,48.27617611580545,0.9576804212241044
2,-336.8176555374944,107.23438826358262,252.29537375971685,-141.44238465782524,593.8978542701576,-477.0885026015938
3,234.43679847168687,434.8640600968578,-495.6762375385057,12.899546830905408,45.12315387718414,33.57714546183733
2,250.52117772972372,-304.68598872775186,154.6797800681486,-404.8298419009045,-38.25356568650825,730.5302326738562
2,358.7465085416576,-264.4449931697867,32.54889033835421,-243.0120530953044,-259.10194136497915,796.0678677905906
0,-311.37974985311047,614.4795277596197,-128.28199225389235,286.10052136133,21.372234992561857,60.33586299345269
1,-391.6457740025727,-129.4065035157586,508.08385630696023,-417.21701293845604,492.1225518313571,44.9440206370012
3,346.22847430322497,-559.7814103853549,307.32576428022276,56.71471764367756,23.088131627228424,1.270662777623322
3,610.9672720258746,-480.1561699672806,25.439492538371177,48.196823695539514,36.7010121962917,-4.813635658551682
1,32.945284904028334,-334.9809082193118,465.5439216611791,-413.83301907702463,313.096280375985,11.062108125376685
1,-369.60029945381984,222.7202854421578,197.95142859893193,-32.736369076928305,374.53669517138775,61.24505658690828
1,-226.6102276525324,-326.4565821577517,553.557044209841,-423.64219035310686,513.462300161558,25.678876604213574
3,-641.5454223488081,317.4136783245918,306.11218680774203,34.41893123396301,3.80787359058262,58.12548327371939
1,368.85886369721084,-254.34708659950098,34.256363426274575,-63.25947524224799,-154.4270985227814,-5.256085315299742
3,50.875992749016525,540.6748098562546,-444.6105166069862,11.332639505268371,40.19480550667398,42.3089306348609
3,257.587587539076,418.50867983054445,-499.417226626516,13.265153248148906,45.74755624558509,32.23629329373816
3,664.6351365000668,-413.2039998770123,-77.2656159505915,44.22467566866125,40.77695232832053,-4.639420870698089
1,8.945188837571145,408.44592360998763,-401.0782187910359,475.61390783173306,-242.7673113346185,47.18169813000216
0,31.996436937980818,531.5562797325288,-451.072063923276,409.5711286034184,41.20046059767649,42.20468798734528
1,-380.20736816079693,79.54077814008822,380.96279280548157,-214.84146901006304,498.39128569977856,55.088926674497785
1,-283.80329526182317,347.77671745513265,-5.540785335640642,1.8603441742330062,35.58174315282168,61.72238055116574
2,-75.18325122425094,-202.83803236278007,322.3138420498788,-493.4935896680794,433.5471133521038,229.68086556929504
0,-16.46755252289575,563.2064782189493,-423.9468906935623,406.50624210708065,39.011350518994476,45.040144214336955
3,232.58442945238744,-546.2541468735772,385.55168743263204,58.16566998533766,18.54259186125971,5.25833358025956
1,434.6502415088634,16.610386691382544,-355.59254055680015,314.36133968344427,-462.7873068252556,3.4249716068138554
3,686.4962077619736,-362.2027951079453,-140.37890148177672,41.42485285937955,43.13011905862558,-3.8276609897919016
3,71.11961226481921,-497.8691649507334,470.5423156229655,58.872493702841666,12.85885615102666,11.799240669203098
0,-182.14536236844364,-263.6419035358926,559.6947310728988,-304.26043437639663,2.382879040344296,29.8452140013483
1,-313.00061050669933,321.15790102780255,22.567415000389044,131.33879553108255,222.50271690479795,62.4895571280155
2,-229.0442300530044,-69.0779014790266,324.70412440360985,-376.7241111057414,574.0551004149602,-120.47948308978059
1,-394.4037677229403,-121.45438531743443,503.14624567373056,-427.24707815226293,502.4249948472838,45.3702534293087
1,93.6183742749736,466.9047302733332,-412.4431904705311,387.2089953269779,-360.5274747358955,45.75228203905868
2,413.9648859383269,-141.8424924381174,-121.28987643460033,35.72736040521208,-475.59705075877224,691.6906885368671
2,160.08736164847267,254.93044126082032,-275.218805636698,552.0510771819792,-409.60356424734164,-120.63821939012234
0,-313.5090815646506,-69.44559642165274,527.8204429225677,-230.17157091657788,-0.11952645058074296,41.42245921037568
2,-6.861003172828724,345.1306290858637,-223.3634597071973,577.7257065734307,-203.02102660820617,-430.48653677365434
2,-332.26533262641743,295.3958254262984,79.95416838368006,209.44341849766155,408.14659100368476,-723.4990399050621
2,-154.7698698022339,375.89362890161743,-133.3494515810998,508.58171727300316,25.116670025792153,-635.789170905544
0,-331.1264508309967,604.9599128555411,-95.95480817045994,268.2966375985061,19.9228271417888,60.79270196445435
1,388.755322945775,-228.7314855965788,-15.82154827506944,-20.155742109319554,-212.26407836760814,-5.59661088704587
2,-290.95853395443334,12.509872687999586,300.7720599767027,-277.0648379855329,621.6191554366037,-323.4313447607727
0,-300.6138570980223,-93.3394305072796,534.1585186070399,-239.46569366268437,0.06863445262635892,40.10397840210059
2,-273.16539370773785,-13.259761334491508,309.7324395668326,-311.27771519931446,602.356875753815,-249.87007734171488
2,-153.64002929016962,375.9132110601643,-134.26532010252976,509.3349318579802,24.917076509440143,-636.5820590461717
2,-54.502915454990145,-215.98013665286996,317.65575104603573,-500.52784224744164,408.27013805767706,273.0582159233757
0,-71.07141420506758,591.2141056360977,-387.8428068604948,399.2565559490736,36.36475593331964,48.50726171739309
2,-228.54210296097125,-69.53032015682184,324.71057287281445,-378.1168313334187,572.4880639344328,-116.44731318958716
1,213.49535806936848,-362.6392382087906,236.07942648617185,-114.12307794803868,206.07634694233607,-1.4319773706139074
1,314.77467636686805,-301.7808063007228,100.98324598987485,20.00351635474521,66.14759336912698,-4.264713612328343
1,52.81218079637779,-339.6141105073868,451.3173581196596,-404.92183174227677,295.817005321727,9.616698182639052
2,-198.66764079540408,373.9629724637816,-96.7162026000013,468.9621332753497,100.6562882412913,-680.2876852974688
1,440.0360963724786,-99.8989402749435,-221.6104185384938,177.08817443223202,-371.4768511319129,-2.468278047243693
2,231.08361575419235,197.127930437153,-279.83549766889524,506.1267440302643,-473.98576261507907,29.16646330123304
0,-247.24139638700024,-176.63055314794107,552.8367672547541,-274.77518918771256,0.8833387964884238,35.26682646236489
1,329.18776240921636,-290.28317356620545,79.21389167279091,47.77822833238416,36.94059190557507,-4.545643412036341
1,-268.03765816877694,361.8102423540181,-30.659333868030792,23.137789216054752,13.176284497060578,61.54823894734727
1,359.66722159409835,336.0086154518474,-506.60317657266273,507.91519376262016,-472.01350444603906,24.060784649794662
2,413.6343888431568,-149.6611282873682,-114.01624276896135,19.20713462306858,-456.7906199704879,689.9572586584517
1,10.318357443492463,408.2189241796288,-402.33266764923144,477.32253187994456,-245.82874294855736,47.269676106343226
2,-222.38798766405242,369.831936644804,-74.15248539803558,439.91880651408735,148.04750899835415,-702.3262782110426
1,319.27796287822883,232.26916170105093,-498.9296168374593,491.38814754920486,-489.7015559431595,20.354784074486183
0,323.2872758561863,220.90789065766654,-496.71881933551094,335.08463031048115,50.34476638709255,20.13442559897623
3,-641.3468258577637,317.3217855212956,306.03668713649694,34.29876126908199,4.021704732640924,58.01077735987273
2,238.687699499123,-305.6328355194588,164.93731701069387,-418.21935081462857,-14.265053944991635,717.533305568298
1,68.2572416376446,393.4521601817428,-442.5611078774124,503.18045076329213,-297.4665367848191,42.9912007859854
3,152.78001993400477,-526.2875069843526,431.09843344332023,58.69861043492749,15.627093734296967,8.374338178432925
2,352.66648856961683,51.91050202453789,-246.28863759730888,339.3515882457363,-551.6066601021271,366.1788523558157
2,287.67113559856034,139.34382634233694,-273.01265844474614,448.18023485505216,-520.9205168439042,172.72414956970286
1,-259.9912833927095,-302.54791633437486,558.6596647197777,-432.25665313893904,520.2420454400242,28.786614628566706
2,-306.74434080644244,40.63903572507608,288.0999416304125,-239.02446451316007,604.8408880019259,-354.5979414185746
0,-440.91078064968764,384.6866768826497,243.21513124914358,43.016009994828195,5.924609702338767,59.68783810037286
2,-135.20791502827026,373.5546284507618,-146.80534072801507,523.0271332803767,25.431635870386753,-656.4863888914318
1,329.62369017607165,-289.53595369843373,78.1972060240156,47.942924301932095,36.68160716363106,-4.433484584581841
2,215.49943597856094,-305.93158552140267,183.64162981974152,-436.8778031407491,23.537199895501995,693.6246926571024
2,-344.800523110109,268.72070486352936,113.8398081416153,149.55753603200438,457.67118491581437,-705.0656681518782
2,408.5895115706474,-182.6010508830413,-80.46841014523358,-44.44451428987128,-417.67248625372696,727.4700454495506
1,245.92660402047764,-329.0638122428542,246.66140221999441,-248.83823797451595,44.57371563063989,-1.4814088927026567
2,-229.11853543314805,367.8592740615283,-67.0323296665093,431.2833184700025,164.12370084475725,-711.5103529739816
2,69.80606402346854,-276.78638237824566,273.3448072127103,-507.6156886939542,255.69555862904377,485.2307379664572
2,343.7146991477466,66.47278752229187,-252.2290869911581,358.8801302126853,-547.7332688285674,333.62915946190054
0,79.44601193808725,496.0266051516568,-472.77162664759345,408.7782198280995,43.09199074026199,39.074019372041846
2,-132.47820083305493,-161.06143991840483,330.4071778326976,-465.39574037767056,491.7550089917243,113.08599807950263
1,152.48713831851097,455.2204154786453,-448.77186185108,426.2086035266789,-398.6802489584312,41.56992760450466
2,-238.89542416489883,365.07507862623675,-56.7624127489503,417.8121232782862,186.1597816494998,-721.8048551256895
1,-138.76459602116896,-263.6841334473439,551.421109617147,-454.7706402703926,470.0354811892623,24.480948409266134
2,412.39405406569114,-113.70457923518347,-145.27182487847455,89.43720486464827,-495.2331743637137,642.3136853500749
2,165.78147521216377,-301.8797154847499,219.53792210441517,-472.64006660119213,111.0636545315527,627.8236039857119
1,143.914398447947,457.80888080927826,-444.27681850557616,420.3746311766512,-393.1965974802082,42.49204042310207
3,133.91160826736234,-520.4524660043096,440.8680513629969,58.778096227467486,14.891866580449975,9.237217171953986
3,-361.8957298717595,627.1103964757934,-193.93129483466439,14.857835276285657,24.601603257991222,58.02713751634704
2,-346.19325854957907,264.51358399369695,118.71960503510833,139.51541804097423,462.46817312209174,-697.3255643874346
0,-20.809185846038574,-425.8070630337169,524.3667456191031,-338.61462725344086,7.732846805979918,18.088897532403728
1,286.3424974471231,265.6521041439013,-506.1581389552865,508.70917069044253,-470.97425615281804,23.802785728133717
2,250.52054607943748,-304.68604730179607,154.68033480055936,-404.83074572225365,-38.252988377382366,730.5307363748335
2,-354.60241732539936,194.27979978729536,188.38318916689613,2.774480863797603,544.4280225285462,-613.9858153201264
3,439.76951694211067,260.9003934017337,-502.9405003573888,17.194496295932915,49.361701392516096,21.929751791496294
2,413.8099438302826,-141.56517132245057,-121.41535572563214,35.70648809909425,-437.2676238117808,640.9182644610421
2,-168.07082974583247,-130.81139340977316,331.5812176378128,-439.1668731277258,526.0333543315008,30.83113876141583
2,414.09788729142366,-140.5246804293399,-122.57728643038956,35.654779753002295,-475.7894600575954,692.0476023339207
2,-336.7702728590916,107.05866218221607,252.4152726787528,-141.4311042370276,593.8999304555736,-477.1070895521595
0,-382.47656773165915,78.5979997435379,467.68343309764083,-156.62326657255147,-0.08928695988572599,48.49123479820655
3,-420.8993083496559,-147.39827870090025,547.4722605244028,51.67050886196881,0.9935774729542253,37.6362403068575
0,375.38229548996804,-542.4232214222662,172.09272598692385,-211.8266213502356,29.858456835678375,-3.3401735445941796
2,-320.3213282138909,312.8467976497819,54.80973355841228,251.04986840232812,371.83645212862905,-733.784519016363
0,-301.1839470887706,-92.30048096710692,534.1803874569821,-239.96037425902495,0.0496449471539826,39.91936230441783
2,-336.7587235307092,107.02123534238791,252.4396496273605,-141.4293248958059,593.9001006505587,-477.10981440782786
1,297.4952021491616,388.4012058361354,-504.15030919032165,495.2888898551091,-463.2649184364741,30.19121376455498
2,306.54121360467695,116.15219830059334,-267.22018864259366,422.52667180464204,-509.7072376510811,193.8768580690906
2,363.0519118591831,33.81094512241016,-238.31621341524607,316.5584408269183,-552.1912141190953,398.95267295938584
0,-441.38969255252965,373.0464209574895,254.98780646462993,33.63158153692616,5.43165317587334,59.339277280441564
0,-439.4235084647965,404.9145800436752,222.35508226090127,59.04060164363007,6.569070613462809,60.16968473546614
0,-428.7062557507254,466.89142475140864,150.47030234516762,111.41120000538218,9.232199158440206,61.36261629362002
2,413.9648844538373,-141.84246677083962,-121.28989826981223,35.72740717477157,-475.5967123028359,691.6901745824349
1,322.02798563217624,-291.9379337513593,127.5115967822343,-147.59590441526018,-76.02524780795966,-4.338501575947532
2,413.90493557173835,-156.62315164718186,-107.98859770211294,4.436520681544341,-459.3252043046239,714.0528958706743
3,-477.27669870398154,597.5311938882637,-75.67141296545486,18.32502041519834,18.808252085680436,60.838086960524215
2,-47.5388968250527,358.49452234892135,-203.00466810559809,567.8160814885745,-144.9450262800048,-493.5483072783941
1,-49.70242969039775,-395.2058782929035,474.54625554550665,-337.82472756414893,432.74533831511934,12.185439871777561
2,-80.012517529205,366.1670778226517,-184.06555182059793,553.5861830513245,-95.25692914005914,-539.4275852454178
2,387.27395086443846,-15.135111896553838,-213.68531834233642,244.91442050712126,-548.1731193944642,494.2073686727211
2,394.98618486583536,-218.95578168064742,-37.05394811586392,-123.23107557688505,-369.9309623453123,774.8011549700152
1,216.39927265503238,433.3339862821197,-479.96236676712084,462.29351842744524,-433.41036624920343,36.943077936111685
2,-145.72884474698031,-150.26113447058478,331.2579597184014,-456.4519113979566,506.2848004995543,81.2721031140764
0,-211.85054448404085,-225.89537183967363,558.4450470120273,-292.2603042902108,1.650309345808644,32.30475207538424
1,281.58799374508146,398.8554025219497,-500.87680313725195,489.3437246553683,-457.8972799830979,31.423164743207053
3,28.93190377832024,550.6080483349534,-436.0702996067367,11.32279132177624,39.4191088864001,43.350862637149234
2,-209.67235451152567,-90.29169531008777,328.32413048381994,-399.2853489217857,560.4606995787079,-70.78802053639524
2,141.06257831038846,-297.30345111643453,235.08784643292717,-483.6550606312661,155.66187597892917,584.1770632688982
0,-105.76737582647607,605.733731920726,-360.9665273099668,391.29766400218455,34.564145895525805,50.49598275943734
1,460.1854666142537,174.73752424124285,-441.9153155512871,476.20853189731815,-428.20268884051404,10.504253781823177
1,-352.6674995557112,263.2201558988189,132.4021330591433,29.43596883052117,320.41395494863053,62.15114761304664
1,-197.189595455058,410.47318510006744,-130.6247027625557,115.77241427380889,-83.60628751598053,59.77841109800825
1,49.25636444439379,-338.5335483867004,453.6748563780557,-406.74437745031497,298.68773345476245,9.754978583903611
